     순위     출발_동     도착_동      score
  20558      교남동      문래동   0.218185
  20559      상일동     왕십리동   0.218170
  20560      중림동     압구정동   0.218141
  20561      오금동       묵동   0.218017
  20562      월곡동      삼청동   0.218008
  20563    청운효자동      신사동   0.217986
  20564     을지로동      이촌동   0.217853
  20565       길동      용강동   0.217826
  20565      한남동      가산동   0.217826
  20567      우이동      문정동   0.217749
  20568      남영동      송중동   0.217743
  20568      무악동      구산동   0.217743
  20570      아현동      하계동   0.217707
  20571      수궁동      도봉동   0.217681
  20572       길동     우장산동   0.217673
  20572     보라매동      수궁동   0.217673
  20574      장충동      중계동   0.217609
  20575      대방동     왕십리동   0.217558
  20576      면목동     남가좌동   0.217486
  20577      장지동      석관동   0.217453
  20578      도봉동      효창동   0.217443
  20579      용산동      홍제동   0.217431
  20580      등촌동      중화동   0.217405
  20581      하계동      서원동   0.217329
  20582      오류동      월곡동   0.217291
  20583     북가좌동      용신동   0.217235
  20584      오류동      석관동   0.217214
  20584      중화동      수궁동   0.217214
  20586      마장동      상암동   0.217176
  20586      성산동      중화동   0.217176
  20588      장지동      진관동   0.217174
  20589      청룡동      은천동   0.217169
  20590       필동      혜화동   0.217147
  20591      월계동      대림동   0.217116
  20592     낙성대동     신대방동   0.217081
  20593     신대방동      미성동   0.217059
  20594      이문동      효창동   0.217023
  20595     한강로동      혜화동   0.216993
  20596      장충동      시흥동   0.216985
  20597      대학동      용신동   0.216984
  20598      조원동      청파동   0.216971
  20599      창신동      진관동   0.216839
  20600      개포동      수궁동   0.216833
  20600      발산동      이문동   0.216833
  20602      합정동      소공동   0.216750
  20603      신정동      천연동   0.216642
  20604      시흥동      행운동   0.216618
  20605     신도림동      영종동   0.216566
  20606      창신동     남가좌동   0.216558
  20607      보문동      거여동   0.216490
  20607      서림동      용답동   0.216490
  20607      수궁동      행당동   0.216490
  20610      반포동      연남동   0.216486
  20611      망우동      옥수동   0.216483
  20612      보문동     남가좌동   0.216481
  20613      연남동      서강동   0.216464
  20614      암사동      성산동   0.216452
  20615      운서동      방배동   0.216414
  20616      우이동      휘경동   0.216400
  20617      마천동      효창동   0.216376
  20618      녹번동      창신동   0.216358
  20619      대방동      천호동   0.216337
  20620     보라매동      흑석동   0.216261
  20621      신길동      성현동   0.216179
  20622     우장산동      개포동   0.216147
  20623      공릉동      개봉동   0.216141
  20624      대방동      암사동   0.216109
  20624      아현동      잠원동   0.216109
  20624      하계동     신대방동   0.216109
  20627     노량진동     북아현동   0.216047
  20628      수서동     우장산동   0.216033
  20629      진관동      종암동   0.216003
  20630      면목동      시흥동   0.215995
  20631      용산동      개포동   0.215956
  20632      아현동      중화동   0.215925
  20633      녹번동      마장동   0.215919
  20633      시흥동     압구정동   0.215919
  20635      방이동      대림동   0.215881
  20635      신정동      오금동   0.215881
  20637      시흥동      면목동   0.215843
  20638      이촌동      행당동   0.215827
  20639      난곡동      남영동   0.215783
  20640      송파동      이화동   0.215777
  20641       번동      증산동   0.215767
  20641     신도림동       길동   0.215767
  20643      상일동      약수동   0.215729
  20644      신월동      대방동   0.215608
  20645      도봉동      서원동   0.215577
  20645      보문동      아현동   0.215577
  20645      응봉동     노량진동   0.215577
  20648      내곡동      위례동   0.215454
  20648      서초동      연남동   0.215454
  20650      연희동      용산동   0.215389
  20651      암사동      서강동   0.215349
  20651      중곡동      마천동   0.215349
  20653      위례동      청담동   0.215345
  20654      내곡동       필동   0.215277
  20655      잠원동      서강동   0.215122
  20656      제기동      등촌동   0.215114
  20657      오륜동      용신동   0.215084
  20657      홍제동      송파동   0.215084
  20659      성북동      용산동   0.215016
  20660      방배동      공항동   0.215008
  20661      도봉동     우장산동   0.214970
  20661      용강동      대방동   0.214970
  20663   왕십리도선동       필동   0.214907
  20664      창신동      쌍문동   0.214863
  20665      수궁동       번동   0.214859
  20666      미아동      개봉동   0.214825
  20667      양평동      장충동   0.214819
  20668      중곡동     우장산동   0.214743
  20669      용산동      중계동   0.214733
  20670      사근동      용강동   0.214705
  20670      옥수동      가양동   0.214705
  20672      천호동      양평동   0.214667
  20673      조원동      공항동   0.214644
  20674      명일동      우이동   0.214629
  20675     청량리동      대흥동   0.214601
  20676      명일동      발산동   0.214592
  20677      이촌동      성수동   0.214579
  20678      문래동      우이동   0.214554
  20678      장위동      녹번동   0.214554
  20680      장지동      한남동   0.214489
