출발_동,도착_동,지하철_승객수,버스_승객수,택시_승객수,클러스터,label,score
가락동,우이동,7071,0,22917.04762,32,,0.3396695247081051
가락동,우장산동,8712,0,22934.01526,29,,0.42645524497651
가락동,운서동,5459,0,22900.37983,36,,0.26372537007894736
가락동,월계동,3697,0,22882.16107,41,,0.19430116929568572
가락동,월곡동,18336,0,23033.52567,16,,0.8658159710022857
가락동,위례동,0,296784,30124.629,74,,0.9999999999999998
가락동,은천동,0,669,22860.34664,57,0.0,0.10288239806871083
가락동,을지로동,110042,0,23981.74904,69,,0.9999999998229112
가락동,응봉동,1281,0,22857.18007,51,,0.12295465924179759
가락동,이문동,7191,188,22922.9004,32,,0.3512736321118391
가락동,이태원동,13408,491,22994.61624,20,,0.6945955473847835
가락동,이화동,49143,3645,23441.48345,2,,0.9999042760718397
가락동,인헌동,33686,0,23192.24188,7,,0.9950865594757106
가락동,일원동,149324,320719,32255.78456,75,1.0,1.0
가락동,자양동,9557,120611,25901.57705,68,,0.9999998206369249
가락동,잠실동,827684,1021921,56471.76546,79,1.0,1.0
가락동,잠원동,18177,2653,23096.96494,14,,0.8977796794199021
가락동,장안동,0,16573,23250.50299,32,,0.474218188868004
가락동,장위동,9793,0,22945.1926,27,,0.48659783599927425
가락동,장지동,277836,292810,32899.9127,76,1.0,1.0
가락동,장충동,30168,1297,23187.68435,8,,0.9908895583781591
가락동,전농동,22882,208,23085.63313,12,,0.9484415858970661
가락동,정릉동,7447,0,22920.93539,31,,0.3588526541708251
가락동,제기동,10866,0,22956.28723,25,,0.5466859560058244
가락동,종로동,200714,1229,24949.43082,74,,1.0
가락동,중계동,22334,29,23075.57569,13,,0.940802570325529
가락동,중곡동,14243,48876,24190.22904,5,,0.9993137520279474
가락동,중앙동,0,696,22861.00901,57,0.0,0.10320600709043543
가락동,중화동,22632,0,23077.94553,13,,0.9442230527427424
가락동,증산동,4516,0,22890.62938,39,,0.2247114656806067
가락동,진관동,23295,409,23094.8344,12,,0.9539505912270766
가락동,창동,33473,0,23190.0395,7,,0.9948471152617996
가락동,창신동,3789,623,22898.39575,40,,0.21067591183160284
가락동,천연동,13244,0,22980.87531,20,,0.6728712048327344
가락동,천호동,53520,3,23397.39543,6,,0.9999425415490742
가락동,청담동,0,47223,24002.40767,21,,0.9795953857192686
가락동,청룡동,82153,0,23693.38185,31,,0.9999999071896561
가락동,충현동,67021,0,23536.91972,13,,0.9999972261125911
가락동,풍납동,0,6852,23012.02777,43,,0.2036220920943556
가락동,필동,41100,0,23268.90129,4,,0.9990663295762551
가락동,하계동,25343,184,23110.49066,11,,0.9695733825284049
가락동,한강로동,61408,0,23478.88232,9,,0.999990218642377
가락동,한남동,16318,1075,23039.03178,17,,0.8250263255878465
가락동,행당동,64013,1651,23546.31982,10,,0.9999956004148091
가락동,행운동,0,2203,22897.97868,52,,0.12274636464130126
가락동,혜화동,0,1066,22870.08583,56,0.0,0.10773211711435282
가락동,홍은동,0,44,22845.01417,63,0.0,0.09563895417558517
가락동,홍제동,37689,660,23249.82327,4,,0.9981582563196063
가락동,화곡동,24855,0,23100.93094,11,,0.9653807144655856
가락동,화양동,84445,1462,23752.94644,35,,0.9999999541044254
가락동,회현동,94910,181,23829.72719,68,,0.9999999948299927
가락동,효창동,11173,0,22959.46155,24,,0.5637061893820213
가락동,휘경동,17893,141,23032.40414,16,,0.8561016384608221
가락동,흑석동,19619,908,23069.06668,14,,0.9063844512913816
가리봉동,가리봉동,0,95774,25193.45903,67,,0.9999615964511545
가리봉동,가산동,0,279089,29690.5359,74,,0.9999999999999982
가리봉동,개봉동,0,233597,28574.52782,73,1.0,0.9999999999993354
가리봉동,고척동,0,47859,24018.01,21,,0.9811803189015343
가리봉동,공항동,0,13317,23170.62692,35,,0.3715794711585042
가리봉동,구로동,0,756437,41400.81959,78,1.0,1.0
가리봉동,난곡동,0,13657,23178.96779,35,,0.3819318200828241
가리봉동,난향동,0,2898,22915.02839,50,,0.13278558664625012
가리봉동,남영동,0,178,22848.30145,61,0.0,0.09715249956953752
가리봉동,노량진동,0,2359,22901.80566,52,,0.1249413583193685
가리봉동,당산동,0,10341,23097.6198,38,,0.2867205354246034
가리봉동,대림동,0,50480,24082.30828,21,,0.9865300997225178
가리봉동,대방동,0,1851,22889.34343,53,,0.11791522010286372
가리봉동,대조동,0,1771,22887.38087,53,,0.11684046159396093
가리봉동,대흥동,0,1140,22871.9012,55,,0.10865802831969754
가리봉동,도림동,0,2363,22901.90379,52,,0.12499808016354577
가리봉동,독산동,0,253068,29052.18968,73,1.0,0.9999999999999467
가리봉동,등촌동,0,117,22846.805,61,0.0,0.09646086471150435
가리봉동,목동,0,20393,23344.21509,30,,0.5967994419415641
가리봉동,문래동,0,18355,23294.21895,31,,0.531922884823349
가리봉동,미성동,0,29324,23563.31006,25,,0.8249558308602379
가리봉동,발산동,0,8485,23052.08847,41,,0.24011563518490248
가리봉동,방화동,0,8918,23062.71081,40,,0.2505097349802872
가리봉동,북가좌동,0,1666,22884.80501,54,,0.11544274919409896
가리봉동,불광동,0,571,22857.94251,58,0.0,0.10171535431272119
가리봉동,상도동,0,1540,22881.71398,54,,0.11378470578202794
가리봉동,서교동,0,10793,23108.70824,38,,0.29885602035381015
가리봉동,성산동,0,3119,22920.44996,50,,0.1361205953936637
가리봉동,수궁동,0,5421,22976.92253,45,,0.17517645388945347
가리봉동,시흥동,0,77696,24749.97019,33,,0.9995997508795617
가리봉동,신길동,0,12165,23142.3661,36,,0.3374151361932389
가리봉동,신대방동,0,20002,23334.62309,30,,0.5845410850109148
가리봉동,신도림동,0,37849,23772.44505,22,1.0,0.9343667855804316
가리봉동,신림동,0,3,22844.00836,66,0.0,0.09518008436931341
가리봉동,신사동,0,1174,22872.73529,55,,0.10908578520584539
가리봉동,신월동,0,58902,24288.91647,23,,0.9954400588826047
가리봉동,신정동,0,102034,25347.02912,68,,0.9999829458469129
가리봉동,신촌동,0,9,22844.15555,65,0.0,0.09524711279743424
가리봉동,양평동,0,484,22855.80823,58,0.0,0.10068915733396769
가리봉동,여의도동,0,29194,23560.1209,25,,0.8225081226011574
가리봉동,역촌동,0,1327,22876.48868,55,,0.11102902002629507
가리봉동,염창동,0,1,22843.95929,67,,0.09515775099778036
가리봉동,영등포동,0,46044,23973.48449,21,,0.9763045023423254
가리봉동,오류동,0,16862,23257.59273,32,,0.4835703765405977
가리봉동,원효로동,0,2131,22896.21238,52,,0.12174452365087504
가리봉동,응암동,0,401,22853.77208,59,,0.09971872202831991
가리봉동,자양동,0,1,22843.95929,67,,0.09515775099778036
가리봉동,조원동,0,42060,23875.74914,21,,0.9609040866745374
가리봉동,증산동,0,305,22851.41701,59,,0.09860667162547306
가리봉동,진관동,0,443,22854.80242,58,0.0,0.10020874185907895
가리봉동,청파동,0,814,22863.90378,57,0.0,0.10463088860306426
가리봉동,합정동,0,5820,22986.71079,45,,0.1827785770273587
가리봉동,화곡동,0,14788,23206.71344,34,,0.4170994085208889
가리봉동,회현동,0,682,22860.66556,57,0.0,0.10303809752324335
가리봉동,흑석동,0,834,22864.39442,57,0.0,0.10487410899064312
가산동,가락동,37460,0,23231.26435,5,,0.9978884032290015
가산동,가리봉동,0,110572,25556.48302,68,,0.9999943637232102
가산동,가산동,114726,4308570,129727.8624,79,1.0,1.0
가산동,가양동,55471,8416,23623.95582,1,,0.9999875453374838
가산동,갈현동,54306,1,23405.47346,6,,0.9999518241750703
가산동,개봉동,37726,256045,29515.30132,73,1.0,1.0
가산동,개포동,15212,0,23001.22408,18,,0.7618877471496274
가산동,거여동,12045,0,22968.47787,23,,0.6111145199937966
가산동,고척동,0,46022,23972.94478,21,,0.9762384137336767
가산동,공덕동,43930,0,23298.16297,3,,0.9995051925663185
가산동,공릉동,52565,61,23388.94375,5,,0.9999293353786132
가산동,공항동,13632,4,22984.98529,20,,0.6918607197190367
가산동,광장동,13010,0,22978.4558,21,,0.6612035147902324
가산동,광희동,15561,0,23004.83267,18,,0.7758101842700982
가산동,구로동,283880,811581,45688.87777,78,1.0,1.0
가산동,구산동,0,1,22843.95929,67,,0.09515775099778036
가산동,구의동,65215,0,23518.24601,12,,0.999995839093279
가산동,금호동,18025,0,23030.30998,16,,0.8574945021630337
가산동,길동,8038,0,22927.04622,30,,0.3899183118467551
가산동,길음동,32450,0,23179.46186,7,,0.9935252374939919
가산동,낙성대동,0,44479,23935.09196,21,,0.9711268529002464
가산동,난곡동,0,36829,23747.42244,23,,0.9257740741923209
가산동,난향동,0,15901,23234.01751,33,,0.4525527761369882
가산동,남가좌동,4576,0,22891.24977,38,,0.22706707630892797
가산동,남영동,56415,8470,23635.04134,2,,0.9999899943767458
가산동,남현동,65582,19376,23997.37204,2,,0.9999996894101756
가산동,내곡동,5123,0,22896.90565,37,,0.24934027969467293
가산동,노량진동,55823,29752,24151.00941,0,,0.9999992765408108
가산동,녹번동,27271,0,23125.91194,10,,0.9795788983414939
가산동,논현동,304695,0,25994.42567,76,1.0,1.0
가산동,능동,96343,302,23847.51252,68,,0.9999999963106703
가산동,당산동,184721,11920,25046.33732,73,1.0,1.0
가산동,대림동,257578,31733,26285.71725,75,1.0,1.0
가산동,대방동,351702,6401,26637.4986,77,1.0,1.0
가산동,대조동,24567,3108,23174.19842,10,,0.9750711692685353
가산동,대치동,92591,1072,23827.60713,67,,0.9999999922476516
가산동,대학동,5813,37559,23825.43614,14,,0.9806081603961665
가산동,대흥동,32613,1621,23220.91356,6,,0.9949341303297664
가산동,도곡동,35109,0,23206.95544,6,,0.9964254979448438
가산동,도림동,0,1574,22882.54807,54,,0.11423005852398195
가산동,도봉동,30177,0,23155.95946,8,,0.9892603137376058
가산동,독산동,84449,1588976,62697.8232,79,1.0,1.0
가산동,동화동,4788,0,22893.44181,38,,0.23552929857360227
가산동,둔촌동,22485,0,23076.42557,13,,0.9424591369546361
가산동,등촌동,49437,8750,23569.75903,1,,0.9999537755888586
가산동,마장동,3633,0,22881.49932,41,,0.19206155194445568
가산동,마천동,7147,0,22917.83344,32,,0.34350719298526755
가산동,망우동,4530,0,22890.77414,39,,0.22525955190833324
가산동,면목동,100855,137,23890.11801,68,,0.9999999986313794
가산동,명동,43489,985,23317.7671,2,,0.9995191936394784
가산동,명일동,18544,0,23035.67635,16,,0.8711494691098476
가산동,목동,120971,30931,24853.55107,70,1.0,0.9999999999997242
가산동,묵동,25555,73,23109.95965,11,,0.9705378109363229
가산동,문래동,62941,19597,23975.48615,1,,0.9999994539154062
가산동,문정동,19776,0,23048.41501,15,,0.8991458828353875
가산동,미성동,0,285069,29837.23705,74,,0.9999999999999991
가산동,미아동,15763,0,23006.92132,18,,0.7835996389587502
가산동,반포동,216834,16353,25487.1301,74,,1.0
가산동,발산동,34084,1109,23223.56307,6,,0.9961044851723299
가산동,방배동,93166,21369,24331.47779,52,,0.9999999995099049
가산동,방이동,12870,0,22977.00822,21,,0.6541268432915381
가산동,방학동,5407,0,22899.84216,36,,0.2614646307024157
가산동,방화동,41753,5,23275.77585,3,,0.99919407485709
가산동,번동,36956,0,23226.05308,5,,0.9976360121051568
가산동,보라매동,26446,37824,24045.27858,0,,0.9998141200856605
가산동,보문동,6224,0,22908.28979,34,,0.29839835381529267
가산동,북가좌동,0,5336,22974.83732,45,,0.17358950898853007
가산동,북성동,1781,0,22862.34998,48,1.0,0.1355816747970609
가산동,불광동,8000,1768,22970.02582,28,,0.4435125262748134
가산동,사근동,5381,0,22899.57332,36,,0.2603389668980088
가산동,사당동,261169,1306,25576.41349,75,1.0,1.0
가산동,사직동,25700,0,23109.66809,11,,0.9711909004533681
가산동,삼선동,39298,0,23250.26894,4,,0.9986013754107207
가산동,삼성동,77997,18125,24095.0514,15,,0.9999999775054552
가산동,삼양동,12612,0,22974.34055,22,1.0,0.6409069631773799
가산동,상계동,112215,387,24013.71133,69,,0.9999999998966023
가산동,상도동,368117,21132,27168.60707,77,1.0,1.0
가산동,상봉동,61802,48,23484.13374,10,,0.9999911022942284
가산동,상암동,46227,0,23321.91354,3,,0.999704507442024
가산동,상일동,10093,0,22948.29455,26,,0.5034336350382073
가산동,서강동,18207,0,23032.19183,16,,0.8624152725960168
가산동,서교동,306396,14336,26363.70393,76,1.0,1.0
가산동,서림동,37467,14494,23586.90301,0,,0.9996775712276295
가산동,서빙고동,1639,0,22860.88172,49,,0.13188835498470672
가산동,서원동,140025,450828,35351.46382,76,1.0,1.0
가산동,서초동,147907,6988,24544.69561,71,,0.9999999999999856
가산동,석관동,25882,0,23111.54994,11,,0.9723124554625102
가산동,석촌동,13563,0,22984.17372,20,,0.6884369744392826
가산동,성내동,67954,0,23546.56677,14,,0.9999977503552867
가산동,성산동,27376,5230,23255.29979,7,,0.9897719332208389
가산동,성수동,52709,0,23388.93624,5,,0.9999310400406669
가산동,소공동,99110,3655,23958.37847,68,,0.9999999987167589
가산동,송천동,35837,0,23214.48283,6,,0.9969628673898058
가산동,송파동,20114,0,23051.90986,15,,0.905822174502881
가산동,수궁동,276211,0,25699.90629,75,1.0,1.0
가산동,수색동,1922,0,22863.80789,48,1.0,0.13933488995160645
가산동,수서동,29242,0,23146.29173,9,,0.9867848043040338
가산동,수유동,7486,0,22921.33864,31,,0.360869764408676
가산동,숭인동,33561,0,23190.9494,7,,0.994947416577884
가산동,시흥동,108369,467219,35426.24994,76,1.0,1.0
가산동,신길동,267591,6027,25758.6312,75,1.0,1.0
가산동,신내동,10144,0,22948.82188,26,,0.5062959971561799
가산동,신당동,20990,0,23060.96755,14,,0.9213142074509671
가산동,신대방동,25790,84933,25194.17192,10,,0.9999995211546923
가산동,신도림동,207892,44698,26090.02995,74,,1.0
가산동,신림동,6199,44395,23997.12781,14,,0.992582418798141
가산동,신사동,161078,3249,24589.15635,72,1.0,0.9999999999999987
가산동,신월동,0,240168,28735.72736,73,1.0,0.9999999999997167
가산동,신정동,83609,162838,27703.17248,71,,1.0
가산동,신촌동,72944,10,23598.40778,17,,0.9999992671996777
가산동,신포동,92,0,22844.88602,60,0.0,0.09693986353802961
가산동,아현동,27677,0,23130.10991,10,,0.9813248446185934
가산동,안암동,7864,0,22925.24709,30,,0.3806660295350452
가산동,암사동,16741,0,23017.03366,17,,0.8185195589335988
가산동,압구정동,39853,0,23256.00754,4,,0.9987650331643535
가산동,약수동,18740,0,23037.70295,16,,0.8760089149352036
가산동,양재동,64245,0,23508.21638,11,,0.9999948266666483
가산동,양평동,17823,2335,23085.50348,15,,0.88615727564271
가산동,여의도동,84424,25700,24347.33503,23,,0.9999999980103182
가산동,역삼동,78583,3020,23730.55522,22,1.0,0.9999998601635907
가산동,역촌동,0,3194,22922.28985,50,,0.1372683186346979
가산동,영등포동,207461,51328,26248.2204,74,,1.0
가산동,영종동,3936,0,22884.63229,40,,0.2028396387157011
가산동,오금동,14093,0,22989.65382,19,,0.7133720746185507
가산동,오류동,355648,0,26521.27043,77,1.0,1.0
가산동,오륜동,16606,0,23015.63778,17,,0.8139735634131099
가산동,옥수동,10991,0,22957.5797,25,,0.553631506567304
가산동,왕십리동,15082,0,22999.8799,19,,0.7565522589993975
가산동,용강동,37658,0,23233.31164,5,,0.997980033119573
가산동,용답동,39171,0,23248.95578,4,,0.9985609790131783
가산동,용산동,2083,0,22865.4726,47,,0.1437265425673792
가산동,용신동,68091,0,23547.98332,14,,0.9999978184993558
가산동,우이동,7121,0,22917.56461,32,,0.34219197393698875
가산동,우장산동,35853,2,23214.69733,6,,0.9969745076516959
가산동,운서동,6559,0,22911.75363,33,,0.31437981549530597
가산동,원효로동,0,4653,22958.08199,47,,0.16124853359874697
가산동,월계동,14390,0,22992.72475,19,,0.7268106558249312
가산동,월곡동,18971,0,23040.09145,15,,0.8815333049825624
가산동,은천동,0,65,22845.52934,62,0.0,0.09587475040816583
가산동,을지로동,21089,0,23061.99119,14,,0.9229105647963174
가산동,응봉동,2033,0,22864.95561,47,,0.1423504802543264
가산동,응암동,0,1692,22885.44284,53,,0.1157874891924815
가산동,이문동,15877,0,23008.10005,18,,0.7879083675545161
가산동,이촌동,0,2242,22898.93542,52,,0.1232919837862623
가산동,이태원동,6356,0,22909.65465,34,,0.3046398437293945
가산동,이화동,26658,0,23119.57363,10,,0.9766361163836249
가산동,인헌동,62410,8992,23709.83423,5,,0.9999975661826475
가산동,일원동,8354,0,22930.3136,29,,0.4069213705898932
가산동,자양동,40134,588,23273.33782,3,,0.998925490397418
가산동,잠실동,120950,0,24094.53577,70,1.0,0.9999999999847042
가산동,잠원동,3598,0,22881.13743,41,,0.19084510947206754
가산동,장위동,7625,0,22922.77587,31,,0.3680985572870151
가산동,장지동,8464,0,22931.45098,29,,0.4128951547169232
가산동,장충동,6962,0,22915.92058,32,,0.334202150472697
가산동,전농동,59282,0,23456.89986,8,,0.9999842348210162
가산동,정릉동,13364,0,22982.11609,20,,0.6787738195356966
가산동,제기동,9860,0,22945.88537,27,,0.490356545214054
가산동,조원동,0,911463,45203.91175,78,1.0,1.0
가산동,종로동,252480,0,25454.53206,75,1.0,1.0
가산동,중계동,28451,34,23138.94702,9,,0.9843251327891673
가산동,중곡동,30323,100,23159.92226,8,,0.9897356317724585
가산동,중앙동,0,345,22852.39829,59,,0.09906867747050578
가산동,중화동,28723,57,23142.32368,9,,0.9852833518904194
가산동,증산동,25265,1445,23140.61896,10,,0.9735977326409267
가산동,진관동,22201,891,23095.34704,13,,0.9452035769412089
가산동,창동,63830,0,23503.92536,11,,0.9999943214672532
가산동,창신동,2312,0,22867.84042,46,,0.15017080644516567
가산동,천연동,5000,0,22895.63385,37,,0.24420724723170414
가산동,천호동,12250,0,22970.59753,22,1.0,0.6219953790853375
가산동,청담동,0,95,22846.2653,62,0.0,0.09621250364486052
가산동,청룡동,157801,57995,25898.29963,72,1.0,1.0
가산동,청파동,0,611,22858.92379,58,0.0,0.10219027414521263
가산동,충현동,34618,0,23201.87859,6,,0.9960105670004878
가산동,필동,19739,0,23048.03243,15,,0.8983900563658356
가산동,하계동,36687,31,23224.03216,5,,0.9974992541845111
가산동,한강로동,119473,24830,24688.39251,70,1.0,0.9999999999991485
가산동,한남동,6262,0,22908.6827,34,,0.3001876091667703
가산동,합정동,0,8936,23063.15239,40,,0.2509482439409967
가산동,행당동,32262,0,23177.51798,7,,0.9932479731116121
가산동,행운동,0,26,22844.57259,64,0.0,0.09543725606492262
가산동,홍제동,24094,0,23093.06234,12,,0.959193492865517
가산동,화곡동,161430,99277,26948.55135,73,1.0,1.0
가산동,화양동,91290,208,23792.95941,67,,0.9999999883868472
가산동,회현동,172102,11560,24907.02765,73,1.0,1.0
가산동,효창동,5296,0,22898.69444,36,,0.2566808920035823
가산동,휘경동,23919,0,23091.25287,12,,0.9576275327986291
가산동,흑석동,5853,2336,22961.76038,32,,0.3463078488613115
가양동,가락동,24288,0,23095.06827,12,,0.9608646839369138
가양동,가산동,62989,2053,23545.59369,9,,0.999994744429071
가양동,가양동,251888,1875856,23871.0,79,1.0,1.0
가양동,갈현동,34917,0,23204.97019,6,,0.9962686263437508
가양동,개봉동,18395,5030,23157.53149,13,,0.9262171075120382
가양동,개포동,15845,27,23008.43154,18,,0.7872921878760683
가양동,거여동,8497,0,22931.7922,29,,0.41469238791214935
가양동,고척동,0,2336,22901.24143,52,,0.12461563557803608
가양동,공덕동,98591,0,23863.34778,68,,0.9999999976839009
가양동,공릉동,15455,0,23003.73665,18,,0.7716436648215891
가양동,공항동,208321,317700,471.0,78,1.0,1.0
가양동,광장동,8466,0,22931.47166,29,,0.4130040123987118
가양동,광희동,28809,0,23141.81458,9,,0.9854551566304245
가양동,교남동,0,10,22844.18008,65,0.0,0.0952582883215307
가양동,구로동,182049,14773,25088.69902,73,1.0,1.0
가양동,구의동,32707,0,23182.1192,7,,0.9938860492620034
가양동,금호동,12620,0,22974.42327,22,1.0,0.6413202376650547
가양동,길동,2402,0,22868.771,45,,0.15276786890125008
가양동,길음동,12253,0,22970.62855,22,1.0,0.6221537321508195
가양동,남가좌동,3776,0,22882.97791,41,,0.1970929528466039
가양동,남영동,20082,396,23061.29365,14,,0.9095230850112639
가양동,남현동,63809,0,23503.70822,11,,0.9999942946302606
가양동,내곡동,4000,8,22885.49029,40,,0.2053422524751711
가양동,노량진동,170394,1692,24647.28583,73,1.0,0.9999999999999998
가양동,녹번동,15107,0,23000.13839,19,,0.7575845813584506
가양동,논현동,75950,0,23629.24395,20,,0.9999996263719858
가양동,능동,27568,0,23128.98287,10,,0.980871023868062
가양동,당산동,243224,112254,28112.63773,75,1.0,1.0
가양동,대림동,81363,1941,23732.82993,28,,0.9999999138382197
가양동,대방동,11363,1870,23007.30089,22,1.0,0.6321315379378166
가양동,대조동,20714,0,23058.11376,14,,0.916702982051416
가양동,대치동,64800,0,23513.95498,11,,0.9999954327614755
가양동,대학동,5659,0,22902.44779,35,,0.2725366103687805
가양동,대흥동,37145,9468,23460.27594,1,,0.9993351300127823
가양동,도곡동,33980,9,23195.50257,7,,0.995404316630177
가양동,도림동,0,68,22845.60293,62,0.0,0.0959084780272583
가양동,도봉동,5829,0,22904.20556,35,,0.28016926136326725
가양동,독산동,21007,304,23068.60104,14,,0.9243922120699374
가양동,동화동,8384,0,22930.6238,29,,0.4085479355170583
가양동,둔촌동,39730,0,23254.73574,4,,0.9987304968525496
가양동,등촌동,502821,659626,44224.9334,78,1.0,1.0
가양동,마장동,8935,0,22936.32104,28,,0.4387441562994096
가양동,마천동,5993,0,22905.90129,35,,0.28765494793059937
가양동,망우동,1779,43,22863.38417,48,1.0,0.1361836867358639
가양동,망원동,0,32198,23633.81492,24,,0.8724707026345292
가양동,면목동,18590,0,23036.15198,16,,0.8723043255712302
가양동,명동,89588,0,23770.25839,67,,0.9999999825167093
가양동,명일동,8374,0,22930.5204,29,,0.4080055227781776
가양동,목동,719604,141672,33760.00162,79,1.0,1.0
가양동,묵동,3347,0,22878.54213,42,,0.18229387359726482
가양동,문래동,54318,3165,23483.21667,2,,0.9999681230990619
가양동,문정동,20310,0,23053.93647,14,,0.9095098104834052
가양동,미아동,5514,0,22900.94852,36,,0.2661301457616283
가양동,반포동,191906,0,24828.20791,73,1.0,1.0
가양동,발산동,166076,649151,40486.079,78,1.0,1.0
가양동,방배동,26966,40,23123.73958,10,,0.9782736204617017
가양동,방이동,13320,0,22981.66114,20,,0.6766160277506703
가양동,방학동,2266,0,22867.36479,46,,0.14885751367660374
가양동,방화동,741910,631370,46003.89504,79,1.0,1.0
가양동,번동,15388,0,23003.04388,18,,0.7689821344951947
가양동,보라매동,6624,0,22912.42572,33,,0.31753393848654415
가양동,보문동,3951,0,22884.78738,40,,0.20338474476915272
가양동,북성동,575,0,22849.88016,55,,0.10685704374423778
가양동,불광동,4745,0,22892.9972,38,,0.23379541432497775
가양동,사근동,9018,0,22937.17924,28,,0.44333815078326516
가양동,사당동,53681,139,23402.39649,6,,0.9999455500906174
가양동,사직동,138200,7925,24467.31345,71,,0.9999999999998861
가양동,삼선동,20208,0,23052.88181,14,,0.9076072488937044
가양동,삼성동,179540,0,24700.34572,73,1.0,1.0
가양동,삼양동,3011,0,22875.06795,43,,0.17131701506712596
가양동,상계동,24740,0,23099.74186,11,,0.9645073471146496
가양동,상도동,5130,987,22921.19108,36,,0.2743683160206792
가양동,상봉동,10380,202,22956.21753,25,,0.526068086729559
가양동,상암동,125691,0,24143.55685,70,1.0,0.9999999999947242
가양동,상일동,2964,0,22874.58198,44,,0.16982409777617732
가양동,서강동,18571,0,23035.95553,16,,0.8718283943356163
가양동,서교동,300477,50614,27192.47311,76,1.0,1.0
가양동,서림동,14204,0,22990.80154,19,,0.7184406816315863
가양동,서빙고동,2213,0,22866.81678,46,,0.14735613726790744
가양동,서원동,75101,0,23620.46545,19,,0.9999995479111113
가양동,서초동,129658,162,24188.54909,71,,0.9999999999978799
가양동,석관동,8328,0,22930.04477,29,,0.4055133282723915
가양동,석촌동,12989,0,22978.23866,21,,0.6601465040227317
가양동,성내동,33143,0,23186.62736,7,,0.9944530269879522
가양동,성산동,20836,18009,23501.17134,3,,0.9915165111411337
가양동,성수동,56398,0,23427.07983,7,,0.9999698764446054
가양동,소공동,53553,0,23397.66305,6,,0.9999429434809616
가양동,송천동,13176,0,22980.17221,21,,0.669501781101501
가양동,송파동,36171,0,23217.93633,6,,0.9971816733211637
가양동,수궁동,8052,91,22929.42339,30,,0.39347898596538106
가양동,수색동,1203,0,22856.37356,51,,0.12107858920230821
가양동,수서동,14934,0,22998.34961,19,,0.7503800443813052
가양동,수유동,2048,0,22865.11071,47,,0.14276214124023426
가양동,숭인동,11862,89,22968.76903,23,,0.6040701766497721
가양동,시흥동,14685,0,22995.77499,19,,0.7397625028019447
가양동,신길동,69809,3398,23649.10674,13,,0.9999990452967698
가양동,신내동,4929,34,22895.73381,37,,0.24208507500750717
가양동,신당동,15477,0,23003.96413,18,,0.7725128773541728
가양동,신대방동,16982,0,23019.52555,17,,0.8264191972080823
가양동,신도림동,124854,3142,24211.98185,70,1.0,0.999999999995764
가양동,신림동,1204,0,22856.3839,51,,0.12110248442039462
가양동,신사동,107336,0,23953.76949,69,,0.9999999996748765
가양동,신월동,0,82536,24868.7049,37,,0.999786286251476
가양동,신정동,194020,38209,25787.40808,73,1.0,1.0
가양동,신촌동,56330,39444,24394.01549,0,,0.9999998162853063
가양동,신포동,34,0,22844.28631,62,0.0,0.0958058346514638
가양동,아현동,29277,112,23149.4012,9,,0.9870735208804997
가양동,안암동,8570,0,22932.547,29,,0.4186760979516765
가양동,암사동,10060,0,22947.95333,26,,0.501581386828039
가양동,압구정동,51687,0,23378.36894,5,,0.9999132553656604
가양동,약수동,10073,0,22948.08775,26,,0.5023110683668028
가양동,양재동,63121,6,23496.74162,10,,0.9999933467920896
가양동,양평동,107526,73479,25758.31819,69,,0.9999999999999774
가양동,여의도동,613144,8,29183.92851,78,1.0,1.0
가양동,역삼동,286758,267,25815.51038,76,1.0,1.0
가양동,연희동,0,25242,23463.17058,27,,0.7351576761554856
가양동,염창동,0,138056,26230.71951,69,,0.9999998403563373
가양동,영등포동,107600,81039,25944.54498,69,,0.9999999999999916
가양동,영종동,12156,0,22969.62559,23,,0.617020617432341
가양동,오금동,2937,0,22874.30281,44,,0.1689711543842223
가양동,오류동,19746,1806,23092.40954,14,,0.9179814002979213
가양동,오륜동,29525,0,23149.21789,9,,0.9875882717798457
가양동,옥수동,4499,0,22890.4536,39,,0.22404720651774448
가양동,왕십리동,9728,0,22944.52051,27,,0.48295277108117696
가양동,용강동,44209,0,23301.04778,3,,0.9995352231535729
가양동,용답동,33093,0,23186.11036,7,,0.9943907568575348
가양동,용산동,7326,0,22919.68427,32,,0.35262639320070766
가양동,용신동,20575,462,23068.01029,14,,0.918868602582648
가양동,우이동,3931,0,22884.58059,40,,0.2026581789759973
가양동,우장산동,126873,204503,29172.63863,73,1.0,1.0
가양동,운서동,85946,0,23732.60078,41,,0.9999999603951912
가양동,월계동,6710,0,22913.31494,33,,0.3217329360926035
가양동,월곡동,8786,0,22934.7804,29,,0.43052389365474697
가양동,을지로동,60729,0,23471.86158,9,,0.9999886078292768
가양동,응봉동,1126,0,22855.5774,52,,0.11925083257825328
가양동,이문동,10145,0,22948.83222,26,,0.5063521183862391
가양동,이촌동,0,231,22849.60164,60,0.0,0.09775701769354074
가양동,이태원동,14203,0,22990.7912,19,,0.7183952625053985
가양동,이화동,26501,3015,23191.91415,9,,0.9835144623391586
가양동,인헌동,24121,0,23093.34152,12,,0.959430110708274
가양동,일원동,8248,0,22929.21758,30,,0.4011907204819483
가양동,자양동,6552,0,22911.68125,33,,0.314041153722926
가양동,잠실동,115867,0,24041.97848,70,1.0,0.9999999999521143
가양동,잠원동,3205,0,22877.07388,43,,0.17758950796684894
